customer_id,age,gender,city,account_age_days,total_orders,total_items_sold,total_items_bought,avg_order_value,total_spend,total_earnings,preferred_category,payment_method,return_rate_percent,last_purchase_days_ago,seller_rating_avg,buyer_rating_avg,is_active_user,avg_delivery_days,discount_usage_percent
CUST202981,56.0,Female,Mumbai,2680,122,190,145,3536.63,330204.37,71154.49,Furniture,Wallet,35.83,230,2.76,2.52,0,9.0,28.26
CUST202982,63.0,Female,Ahmedabad,688,74,282,315,14951.12,193198.68,404167.83,Fashion,COD,22.22,88,3.77,4.12,1,2.0,15.56
CUST202983,31.0,Female,Bangalore,2857,1,206,270,4791.11,359434.93,69233.4,Home Decor,Credit Card,32.54,320,4.44,3.3,1,8.0,12.04
CUST202984,32.0,Male,Mumbai,128,34,102,203,11506.45,52980.43,450878.07,Furniture,COD,12.56,305,4.38,3.51,1,8.0,28.08
CUST202985,,Female,Kolkata,921,105,115,190,5089.65,409963.51,117520.93,Books,COD,27.91,244,4.1,2.08,1,10.0,51.53
CUST202986,54.0,Female,Mumbai,2589,56,141,275,2613.24,70752.64,146668.48,,Credit Card,2.14,340,3.52,2.26,1,9.0,21.27
CUST202987,27.0,,Chennai,443,149,287,353,18544.36,277719.12,427471.25,,Credit Card,5.52,181,4.74,4.6,1,1.0,58.35
CUST202988,59.0,Male,Bangalore,2857,3,283,176,4502.08,243228.27,167803.49,Electronics,Debit Card,12.56,300,2.04,4.12,1,1.0,8.87
CUST202989,27.0,Male,Delhi,2354,4,210,184,3640.73,160606.43,163535.25,Automobile,Credit Card,23.48,230,4.21,4.79,0,11.0,2.16
CUST202990,27.0,Other,Pune,1690,42,15,13,13889.42,275035.59,363703.29,Fashion,,2.47,92,2.82,2.02,0,,2.08
CUST202991,23.0,Female,Chennai,493,57,228,27,7970.93,517032.99,427981.46,Fashion,COD,23.88,71,4.48,4.01,1,9.0,30.92
CUST202992,41.0,Other,Chennai,32,124,267,255,4844.92,,684.71,Electronics,Credit Card,1.4,333,4.15,3.82,0,2.0,0.85
CUST202993,40.0,Other,,2323,108,100,107,13638.28,175974.92,302514.05,Home Decor,UPI,20.32,14,3.78,3.59,1,4.0,37.46
CUST202994,20.0,Other,Mumbai,2056,75,288,53,4857.9,293058.33,343465.18,Sports,Debit Card,6.75,50,2.64,3.63,0,10.0,44.62
CUST202995,37.0,Female,Chennai,2974,101,60,38,12453.01,620558.07,460468.39,Home Decor,Credit Card,21.41,54,2.36,4.65,0,11.0,44.38
CUST202996,23.0,,Chennai,2968,51,226,191,16470.44,221755.96,485670.27,Books,COD,17.52,265,2.73,3.48,0,11.0,38.05
CUST202997,57.0,Female,Chennai,2762,86,50,344,11031.85,200166.95,496635.42,Sports,Debit Card,28.17,335,3.95,3.31,1,11.0,10.04
CUST202998,,Male,Pune,1094,76,109,214,19824.68,31882.13,392512.05,Furniture,Credit Card,36.11,148,4.43,3.7,1,3.0,23.67
CUST202999,25.0,Other,Hyderabad,677,138,270,218,7139.45,27528.29,33137.89,Fashion,Wallet,40.54,44,3.23,3.61,1,8.0,17.19
CUST203000,,Male,Chennai,421,133,54,297,,1588.67,67481.38,Home Decor,UPI,17.95,192,3.98,2.34,0,6.0,39.04
CUST203001,57.0,Other,Mumbai,2490,116,97,23,13874.04,566446.59,352357.89,Automobile,Credit Card,41.76,107,2.73,4.6,0,7.0,26.88
CUST203002,62.0,Other,Ahmedabad,854,149,40,264,,153970.75,326122.23,Sports,Debit Card,33.36,96,4.31,3.83,1,9.0,48.21
CUST203003,39.0,Other,Bangalore,392,14,198,376,16849.9,640289.63,382459.76,Home Decor,COD,40.08,54,2.99,4.98,0,8.0,57.53
CUST203004,53.0,Female,Chennai,2400,20,68,75,17422.22,336856.35,212567.71,Automobile,Credit Card,11.0,255,3.6,4.05,1,,49.22
CUST203005,44.0,Male,Pune,96,89,23,347,15959.3,,232276.52,Sports,COD,9.46,237,2.75,4.53,0,7.0,34.32
CUST203006,31.0,Female,Kolkata,1193,141,138,264,2213.66,496783.63,105285.26,Furniture,Debit Card,36.85,351,4.54,2.18,0,,4.78
CUST203007,21.0,Female,Hyderabad,1806,32,137,40,7687.84,427238.98,47413.09,Home Decor,Wallet,11.8,64,4.06,4.66,1,10.0,0.94
CUST203008,27.0,Other,Mumbai,81,104,228,61,,600861.38,71123.7,Fashion,Debit Card,21.86,74,2.82,2.12,1,3.0,1.4
CUST203009,21.0,Female,Mumbai,1177,75,163,47,14005.05,269524.37,145299.0,Automobile,UPI,17.48,306,2.69,2.69,1,3.0,9.11
CUST203010,60.0,Female,Kolkata,2741,39,296,121,19866.67,584526.57,88641.34,Electronics,Credit Card,5.99,155,4.19,2.23,1,9.0,39.4
CUST203011,54.0,Female,Hyderabad,2181,30,268,49,11294.53,191118.82,241217.47,Fashion,Credit Card,10.35,345,4.58,3.13,1,,25.73
CUST203012,63.0,Male,Kolkata,2106,2,99,287,7808.33,555345.87,221619.96,Automobile,,5.16,76,4.58,4.6,1,5.0,5.36
CUST203013,53.0,Female,Bangalore,1666,132,3,330,9041.75,787319.25,149781.47,Books,Debit Card,17.4,164,2.93,4.79,1,5.0,20.35
CUST203014,54.0,Other,Delhi,585,122,175,365,5467.44,126530.42,42598.52,Sports,COD,6.88,33,3.0,2.6,1,1.0,24.65
CUST203015,47.0,Other,Bangalore,1407,18,61,369,13911.83,519697.94,1370.59,,Debit Card,27.45,221,2.79,2.35,1,5.0,14.83
CUST203016,40.0,Female,,1211,21,247,242,11363.85,227232.87,426523.0,Furniture,Wallet,39.73,11,3.51,2.58,1,5.0,53.69
CUST203017,30.0,Female,Chennai,1366,98,240,292,5028.01,651859.49,395402.94,Automobile,Debit Card,11.32,108,2.24,2.89,1,1.0,40.23
CUST203018,60.0,Other,Delhi,601,94,205,265,14877.84,282080.21,38085.21,Automobile,Credit Card,38.76,77,3.85,4.02,0,1.0,1.44
CUST203019,51.0,Male,Ahmedabad,888,24,178,175,1110.87,302004.69,67919.36,Books,Credit Card,5.06,186,3.82,3.54,1,9.0,50.47
CUST203020,33.0,Female,Mumbai,1391,91,31,264,1909.79,733833.36,440346.78,Home Decor,UPI,33.05,120,,4.59,1,8.0,20.94
CUST203021,,Female,Bangalore,287,139,8,361,14008.81,450308.76,314005.26,Electronics,Debit Card,40.32,270,,2.06,1,6.0,14.9
CUST203022,41.0,Male,Kolkata,1483,95,46,396,7762.73,91961.75,206980.15,Home Decor,UPI,41.21,154,4.11,2.96,0,1.0,29.54
CUST203023,48.0,Male,Bangalore,411,50,234,389,11706.01,81485.34,397859.78,Furniture,,19.67,288,3.38,4.31,1,2.0,4.84
CUST203024,39.0,Male,Hyderabad,1362,77,182,183,5611.11,139696.44,199883.84,,Debit Card,3.94,215,2.04,2.83,1,8.0,22.9
CUST203025,40.0,Male,Delhi,1316,49,236,279,14645.08,236879.94,165706.46,Automobile,Debit Card,34.76,159,2.47,2.84,1,7.0,15.37
CUST203026,38.0,Male,Chennai,1608,92,95,273,9496.83,,38577.29,Books,UPI,5.76,117,4.44,2.86,1,1.0,9.7
CUST203027,54.0,Other,Hyderabad,1662,3,108,26,9705.01,601681.76,169720.76,Books,Credit Card,39.28,18,4.32,3.47,1,8.0,45.9
CUST203028,53.0,Male,Mumbai,689,76,37,278,15045.58,551588.71,244231.5,Home Decor,UPI,36.44,147,4.76,3.45,1,10.0,44.13
CUST203029,60.0,,Mumbai,2411,128,97,181,6654.12,397673.59,321804.18,Electronics,COD,18.17,28,2.39,4.91,0,1.0,39.44
CUST203030,61.0,Male,,77,136,280,302,2790.67,181916.55,139852.16,Automobile,UPI,43.53,53,3.54,3.51,1,6.0,55.96
CUST203031,51.0,Other,Pune,1440,86,39,102,,384433.99,260101.97,Sports,COD,11.51,121,3.13,4.94,1,7.0,8.87
CUST203032,36.0,Male,Pune,863,111,286,354,14557.39,86918.6,130589.36,Furniture,UPI,16.87,351,3.17,2.51,1,10.0,30.84
CUST203033,61.0,Female,Kolkata,1814,142,56,165,4239.5,291762.45,428975.71,Books,COD,24.52,190,3.03,4.95,1,6.0,24.28
CUST203034,54.0,Male,Chennai,777,112,7,15,4922.13,25599.2,290591.15,Electronics,COD,43.19,124,2.78,2.38,1,2.0,33.27
CUST203035,39.0,Other,Hyderabad,900,68,175,387,6816.65,402520.62,233570.36,Sports,Wallet,32.79,198,3.99,4.05,1,10.0,5.27
CUST203036,31.0,Other,Hyderabad,540,74,271,350,2773.52,209589.01,451999.3,Furniture,Debit Card,40.72,63,4.92,3.71,1,3.0,29.5
CUST203037,,,Bangalore,454,74,121,183,13502.61,,330990.71,Furniture,Credit Card,7.41,197,2.89,4.03,0,11.0,25.67
CUST203038,61.0,Other,Delhi,1011,130,297,237,6699.13,478767.94,18454.45,Automobile,Debit Card,25.05,293,3.93,4.49,0,1.0,58.66
CUST203039,61.0,,Bangalore,1114,109,12,264,7943.55,369255.21,3040.48,Fashion,Wallet,0.93,68,4.28,3.65,1,1.0,59.67
CUST203040,53.0,Female,Ahmedabad,441,94,1,216,1555.55,31968.95,90762.88,Electronics,Credit Card,32.73,128,3.77,2.71,1,10.0,20.8
CUST203041,20.0,,Bangalore,2387,14,104,2,11641.46,124349.03,205924.64,Furniture,UPI,44.55,262,3.25,2.22,1,10.0,24.38
CUST203042,18.0,Other,Hyderabad,2276,83,40,278,7294.1,205753.85,86650.59,Sports,Debit Card,22.93,110,2.15,4.59,1,,50.92
CUST203043,28.0,Male,Mumbai,2172,105,115,202,18885.4,194189.62,52728.41,Fashion,Debit Card,15.88,163,3.61,4.23,1,9.0,16.39
CUST203044,62.0,Male,Pune,1681,36,12,396,1325.79,331426.26,121215.77,Automobile,Wallet,39.54,244,2.62,4.64,0,7.0,10.12
CUST203045,,Female,Ahmedabad,380,61,109,6,12828.24,44474.69,201813.22,Books,UPI,20.61,162,4.39,3.2,1,11.0,59.88
CUST203046,50.0,Other,Bangalore,2173,118,126,390,19046.36,,474022.58,Books,Credit Card,32.34,119,4.67,3.42,1,4.0,25.22
CUST203047,21.0,Male,Pune,2701,21,185,23,,205655.72,349374.15,Fashion,Debit Card,32.2,161,3.65,3.21,1,8.0,37.81
CUST203048,34.0,Other,Hyderabad,2612,67,50,368,19782.63,193063.14,156207.49,Sports,Wallet,43.38,258,2.86,2.61,1,3.0,25.13
CUST203049,48.0,Other,Chennai,1840,1,26,336,14359.79,781921.64,432707.77,Books,UPI,9.61,45,3.21,3.86,1,6.0,59.86
CUST203050,47.0,Other,Bangalore,535,102,137,90,13468.26,445976.94,70202.01,Sports,UPI,12.28,263,2.31,2.27,1,6.0,25.73
CUST203051,33.0,Female,Pune,1367,46,292,344,16911.58,311713.6,412038.68,Sports,Debit Card,19.07,4,2.58,2.66,1,5.0,46.06
CUST203052,42.0,Female,Bangalore,1767,14,72,21,,780455.11,248362.44,,UPI,3.75,46,2.36,4.46,0,8.0,41.83
CUST203053,40.0,Other,Hyderabad,728,42,3,51,9470.31,627119.95,260648.4,Electronics,Credit Card,13.1,355,3.42,3.6,1,10.0,31.46
CUST203054,42.0,Female,Delhi,2970,6,25,230,17893.76,15125.41,111702.53,Books,UPI,18.4,287,3.86,3.6,1,8.0,18.65
CUST203055,,Male,Hyderabad,1286,147,102,124,11117.01,747918.54,145730.83,Furniture,UPI,36.3,105,,2.89,1,10.0,48.14
CUST203056,21.0,Male,Ahmedabad,2188,134,121,295,17295.52,594437.77,434751.74,Sports,Debit Card,27.5,174,3.45,2.85,0,,27.25
CUST203057,,Other,Ahmedabad,551,127,269,46,1491.41,598314.66,75303.58,Sports,Debit Card,12.07,55,3.64,3.87,0,7.0,41.35
CUST203058,26.0,Other,Hyderabad,122,43,73,71,7103.49,544374.82,38910.85,Home Decor,Wallet,9.59,360,2.05,4.61,1,3.0,54.7
CUST203059,62.0,Male,Bangalore,1949,102,262,283,13401.39,740244.8,416386.4,Books,Debit Card,2.46,152,2.56,3.01,1,5.0,41.9
CUST203060,63.0,Female,,2161,39,130,71,6491.52,727976.26,338892.78,Furniture,Credit Card,42.66,201,2.29,2.91,1,5.0,56.87
CUST203061,32.0,Male,Bangalore,2165,73,239,44,9655.62,197590.67,106861.78,Fashion,Credit Card,35.73,352,2.72,3.12,1,,48.47
CUST203062,63.0,Female,Hyderabad,2495,81,129,196,10362.41,699344.31,231037.06,Electronics,UPI,13.5,213,3.48,4.87,1,2.0,39.87
CUST203063,50.0,Female,Kolkata,492,114,199,257,19637.23,254992.02,197839.57,Home Decor,COD,12.84,27,4.34,3.48,1,10.0,38.11
CUST203064,62.0,Female,Hyderabad,338,23,51,140,5848.2,220563.84,106466.86,Fashion,Credit Card,23.43,203,3.08,3.72,1,11.0,10.25
CUST203065,60.0,,Chennai,2705,17,107,97,,376171.4,74928.25,Fashion,UPI,3.49,321,2.87,3.7,1,11.0,6.44
CUST203066,62.0,Male,Pune,922,68,46,195,12058.82,741088.01,348639.08,Home Decor,,2.75,146,2.22,2.74,1,10.0,44.16
CUST203067,31.0,Male,Kolkata,804,40,26,295,7597.85,722267.85,220147.25,Home Decor,UPI,40.44,315,2.65,2.15,1,4.0,31.13
CUST203068,34.0,Other,Mumbai,138,39,58,185,1195.43,271996.84,177971.96,Books,COD,13.83,342,4.57,4.01,1,11.0,0.99
CUST203069,35.0,Female,Pune,958,26,220,149,14971.23,262081.97,265481.52,Sports,,18.55,21,2.19,3.15,0,11.0,17.77
CUST203070,33.0,Other,Hyderabad,2554,60,162,129,15451.55,227825.09,395003.77,Sports,UPI,17.44,248,3.83,3.14,0,,34.59
CUST203071,25.0,Female,,1265,95,161,25,1502.44,180982.44,265983.63,Electronics,COD,34.27,194,4.83,2.27,0,10.0,44.91
CUST203072,,Male,Bangalore,168,75,119,379,3124.69,769775.24,217264.76,Books,Credit Card,42.06,154,4.96,2.45,0,9.0,0.19
CUST203073,54.0,Male,Kolkata,1229,98,21,178,18038.46,,20937.36,Automobile,Debit Card,21.95,51,2.14,4.01,1,6.0,33.62
CUST203074,57.0,Male,Ahmedabad,2792,103,201,344,3693.37,380842.82,196610.71,Electronics,COD,39.52,150,3.54,2.21,1,1.0,22.25
CUST203075,55.0,Female,Chennai,1229,105,6,233,478.31,259344.79,75836.93,Furniture,Wallet,30.57,51,4.38,2.2,0,11.0,7.68
CUST203076,44.0,Other,Mumbai,1629,147,265,21,1363.86,176944.78,259838.5,Fashion,COD,41.9,179,4.88,2.07,1,7.0,34.52
CUST203077,37.0,Other,Chennai,770,117,246,370,2029.43,478878.72,348214.88,Automobile,Debit Card,35.63,32,2.66,3.22,1,1.0,32.5
CUST203078,29.0,Other,Mumbai,347,5,94,204,5540.33,148285.87,497122.98,Electronics,,31.52,262,2.25,2.99,0,5.0,30.73
CUST203079,47.0,Other,Hyderabad,1513,121,19,200,1218.45,329421.74,252044.12,Sports,Credit Card,38.99,226,4.98,3.09,1,7.0,19.04
CUST203080,58.0,Female,Delhi,1397,137,45,115,11575.57,82840.51,9888.99,Electronics,Credit Card,18.59,221,4.31,4.8,1,9.0,42.21
CUST203081,37.0,Other,Ahmedabad,2941,133,282,86,10734.16,386413.98,23290.41,Automobile,Debit Card,0.43,106,2.74,3.37,0,10.0,14.94
CUST203082,44.0,Other,Hyderabad,860,40,241,223,2587.25,564718.71,8031.4,Electronics,Debit Card,16.68,88,4.68,3.54,1,,46.7
CUST203083,39.0,Other,Kolkata,1719,35,84,7,16699.55,715680.08,376287.77,,Wallet,19.06,191,3.29,4.77,0,9.0,59.0
CUST203084,64.0,Female,Hyderabad,1621,28,37,156,16961.41,,195132.35,Automobile,UPI,32.44,323,3.27,4.26,1,8.0,41.37
CUST203085,63.0,Female,Kolkata,1762,72,297,82,5477.95,358416.25,445486.19,Automobile,Debit Card,7.6,182,3.18,2.95,1,10.0,28.36
CUST203086,42.0,Female,Kolkata,174,38,121,265,16708.44,452721.16,80999.11,Sports,COD,5.82,56,2.3,2.8,1,10.0,46.99
CUST203087,49.0,Other,Mumbai,549,23,254,17,11081.65,616394.42,402729.27,Sports,UPI,20.7,157,3.8,2.26,1,6.0,40.09
CUST203088,28.0,Other,Pune,2491,101,206,336,15942.45,234838.99,349016.87,Books,Wallet,24.39,225,3.47,2.63,1,2.0,28.67
CUST203089,,Other,Hyderabad,1195,32,290,189,9735.49,589895.82,323547.35,Automobile,COD,44.85,359,3.11,4.43,1,2.0,30.82
CUST203090,38.0,Female,Mumbai,2037,141,52,381,2165.77,511145.11,328660.59,Automobile,Wallet,0.42,257,3.98,4.52,1,10.0,48.65
CUST203091,55.0,Other,Hyderabad,1079,99,220,191,8315.63,537161.69,495350.12,Books,Credit Card,12.32,48,3.77,2.7,0,6.0,7.8
CUST203092,33.0,Other,Bangalore,2120,126,217,261,15530.8,479937.1,312374.85,Automobile,COD,20.4,125,4.73,2.15,1,2.0,6.93
CUST203093,36.0,Other,,2577,107,139,301,19896.34,163249.15,253646.82,Furniture,Credit Card,0.41,344,3.8,4.48,1,10.0,15.64
CUST203094,35.0,Female,Bangalore,942,32,241,212,4386.21,708247.07,311990.07,Automobile,Wallet,20.65,33,3.54,2.75,0,2.0,46.07
CUST203095,33.0,Male,Kolkata,1848,69,5,135,17578.3,87350.47,89497.65,Books,COD,14.19,147,,4.07,0,5.0,27.1
CUST203096,,Other,Kolkata,2046,52,291,86,13117.56,334129.84,457875.45,Furniture,Debit Card,5.47,267,4.83,3.01,1,,7.63
CUST203097,26.0,Female,Pune,2887,66,30,341,8797.57,506061.66,176675.13,Electronics,UPI,27.74,79,4.33,3.34,0,,42.95
CUST203098,42.0,Female,Ahmedabad,417,20,259,374,1060.46,623336.65,179420.72,Furniture,UPI,15.03,67,3.57,4.36,1,6.0,39.65
CUST203099,45.0,Other,Mumbai,1946,80,66,129,2953.38,,187562.0,Electronics,COD,31.23,99,3.73,4.16,0,5.0,33.69
CUST203100,20.0,Female,,744,5,142,170,911.76,261039.49,226756.71,Furniture,Credit Card,8.56,320,4.28,2.38,0,6.0,30.68
CUST203101,,Other,Delhi,749,16,286,23,1889.31,126911.54,164458.42,Electronics,Credit Card,42.04,30,2.11,3.0,1,2.0,23.72
CUST203102,,Male,Kolkata,2304,148,68,322,18141.87,741581.27,176896.12,Fashion,,40.08,143,3.31,3.04,1,6.0,8.97
CUST203103,33.0,,Kolkata,1565,109,26,277,3311.05,446594.2,287177.08,,,26.61,262,2.09,3.37,0,11.0,26.93
CUST203104,,Female,Mumbai,1670,49,89,394,5558.83,127301.59,473047.84,Automobile,UPI,20.4,286,4.53,2.1,1,9.0,14.44
CUST203105,56.0,Male,Chennai,1777,87,8,166,6074.45,,163118.98,Automobile,UPI,33.04,153,3.65,3.28,0,4.0,45.16
CUST203106,40.0,Female,Chennai,2282,138,258,115,11765.01,524964.42,301183.91,Fashion,Wallet,2.03,123,4.79,4.5,1,9.0,20.34
CUST203107,57.0,Male,,825,44,220,288,3411.72,303281.33,109923.18,Electronics,Debit Card,11.47,179,,2.88,1,1.0,2.69
CUST203108,64.0,,Ahmedabad,2819,60,190,378,9564.41,347800.86,491943.69,Furniture,Credit Card,21.85,263,2.5,3.4,1,9.0,44.62
CUST203109,23.0,Other,Delhi,1418,134,261,323,2699.52,77588.24,457703.45,Automobile,Debit Card,23.61,24,4.77,2.25,0,,45.82
CUST203110,25.0,Other,Ahmedabad,772,139,117,281,19648.72,666976.65,404167.35,Sports,Debit Card,31.15,342,4.91,3.89,0,11.0,45.88
CUST203111,48.0,Other,Delhi,1059,103,38,344,7036.36,446754.26,39381.37,Home Decor,UPI,11.81,105,2.36,2.78,1,4.0,11.17
CUST203112,42.0,Other,Bangalore,678,125,123,57,6051.14,557614.47,193723.86,Furniture,UPI,27.41,243,3.67,4.37,0,5.0,53.38
CUST203113,36.0,Female,Hyderabad,2211,116,282,376,2491.69,763717.5,145463.57,Books,Wallet,25.47,144,2.56,4.31,0,1.0,22.32
CUST203114,30.0,Other,,1526,134,81,315,3047.26,771989.99,307801.21,Fashion,COD,10.43,128,4.67,3.29,1,8.0,51.16
CUST203115,57.0,Female,Ahmedabad,966,62,105,120,1869.45,99015.49,112507.32,Fashion,Debit Card,40.5,104,4.43,3.82,0,11.0,3.49
CUST203116,32.0,Male,Delhi,1760,49,220,243,15352.94,756125.25,490107.72,Sports,UPI,12.59,61,,2.28,1,9.0,16.9
CUST203117,37.0,Other,Ahmedabad,38,127,267,91,6663.92,565817.0,361647.32,Electronics,COD,37.1,70,2.41,3.68,1,1.0,48.24
CUST203118,19.0,Other,Ahmedabad,576,136,93,215,10707.25,443242.57,106186.36,Furniture,COD,42.17,270,3.3,2.33,0,2.0,49.45
CUST203119,25.0,Other,Chennai,2305,37,31,396,4546.03,509834.86,368832.55,,,0.5,199,2.24,3.34,1,9.0,1.36
CUST203120,52.0,Male,Delhi,862,108,65,222,8861.95,232064.01,366697.78,Home Decor,COD,44.18,294,2.64,3.02,0,5.0,40.57
CUST203121,25.0,Female,Chennai,36,40,69,121,16041.07,547649.81,220596.67,Sports,,6.81,293,4.02,2.86,1,11.0,16.91
CUST203122,36.0,Female,Kolkata,417,46,2,326,15091.73,81748.37,7875.83,Electronics,Debit Card,9.34,238,4.53,4.82,1,1.0,15.29
CUST203123,19.0,Male,Chennai,1357,21,240,386,4310.4,198653.01,234046.36,Furniture,Wallet,11.24,184,2.53,2.77,0,10.0,43.65
CUST203124,52.0,Other,Chennai,1486,123,106,354,15697.83,795816.7,472717.92,Automobile,COD,26.64,113,4.63,4.33,1,1.0,20.18
CUST203125,,Other,Bangalore,1719,88,259,190,3939.94,314625.24,348739.42,Books,,31.34,136,4.49,4.14,1,3.0,37.2
CUST203126,60.0,Female,Mumbai,1420,40,76,381,13166.3,111224.74,469103.84,Sports,Debit Card,3.24,178,2.09,3.72,1,10.0,49.06
CUST203127,34.0,Other,Delhi,1177,52,11,305,12037.55,635217.76,147815.78,Automobile,Credit Card,9.11,87,2.88,4.02,1,11.0,55.63
CUST203128,37.0,Other,Hyderabad,383,26,105,87,2687.58,,411709.49,Automobile,Wallet,42.07,285,4.19,4.19,1,2.0,23.11
CUST203129,24.0,Male,,1715,71,11,332,9102.34,249395.2,239680.32,Home Decor,Credit Card,23.54,107,,3.55,1,2.0,46.55
CUST203130,64.0,Female,Pune,1041,46,132,142,6035.52,142698.86,346211.01,Sports,Credit Card,23.71,134,2.98,4.1,1,2.0,41.72
CUST203131,39.0,Male,Chennai,2809,28,201,381,14945.16,669313.31,402794.23,Furniture,UPI,11.24,345,4.7,2.89,0,6.0,36.71
CUST203132,45.0,,Kolkata,631,28,202,96,6601.32,530888.55,160065.24,Home Decor,COD,31.55,313,2.44,4.72,0,6.0,20.62
CUST203133,62.0,Other,Bangalore,754,88,77,299,2636.77,315408.85,454074.26,Furniture,UPI,38.34,10,3.76,2.29,1,5.0,23.82
CUST203134,58.0,Male,Pune,235,21,264,101,9576.94,294726.2,448180.97,Fashion,Debit Card,37.67,84,3.99,3.78,0,2.0,31.97
CUST203135,29.0,Female,Pune,1569,119,244,160,14503.66,595631.62,157081.5,Sports,Wallet,17.29,255,2.8,3.23,1,10.0,37.79
CUST203136,25.0,,Bangalore,2236,20,66,154,18496.29,408287.39,254182.23,Sports,,5.04,56,4.12,3.86,1,4.0,58.95
CUST203137,48.0,Female,Kolkata,2191,17,23,54,4333.93,,214098.75,Electronics,UPI,15.85,202,3.9,4.54,1,10.0,53.94
CUST203138,24.0,Male,Kolkata,1351,91,158,302,961.0,691449.05,310257.12,Furniture,COD,6.49,24,3.41,3.38,1,11.0,3.28
CUST203139,19.0,Male,Ahmedabad,2554,72,240,52,,90824.07,433433.59,Electronics,Wallet,5.7,78,2.56,2.78,0,3.0,48.36
CUST203140,50.0,Other,Bangalore,2247,54,203,346,12081.04,533706.48,256601.53,Electronics,COD,33.06,17,2.92,3.38,1,3.0,11.08
CUST203141,36.0,Male,Bangalore,404,22,21,332,3609.83,692105.25,445291.36,Automobile,Credit Card,23.67,177,2.89,2.47,0,5.0,40.8
CUST203142,42.0,Other,Delhi,2780,47,140,98,18718.86,700089.01,144903.06,Books,Credit Card,34.49,282,4.9,4.68,1,1.0,57.56
CUST203143,61.0,Male,Pune,456,44,54,335,6195.6,211885.26,266568.88,Books,UPI,5.72,70,2.41,3.62,0,5.0,17.19
CUST203144,28.0,Other,Chennai,1961,88,68,85,11030.2,319721.49,442217.24,Books,Debit Card,35.48,332,2.24,4.08,1,11.0,33.51
CUST203145,59.0,Male,Bangalore,2987,145,187,216,8958.96,,258532.81,Sports,Debit Card,42.83,23,4.62,3.83,0,1.0,45.09
CUST203146,53.0,Other,Kolkata,1854,33,178,270,16973.13,513674.39,32011.49,Automobile,Wallet,3.74,260,2.36,3.71,1,2.0,54.08
CUST203147,25.0,Female,Pune,1272,91,231,106,5441.28,281170.04,251030.37,Books,UPI,32.42,321,2.57,3.9,1,11.0,58.01
CUST203148,28.0,Other,Mumbai,1078,50,296,376,14164.37,755371.4,462199.84,Fashion,Debit Card,30.32,105,,2.75,1,4.0,45.05
CUST203149,37.0,Other,Kolkata,1063,70,113,171,15933.12,374751.54,328509.96,Electronics,UPI,34.25,62,3.05,2.74,1,10.0,14.42
CUST203150,33.0,Male,Mumbai,1783,87,139,223,4914.54,58169.5,179207.37,Furniture,COD,32.29,231,2.11,2.23,1,1.0,5.16
CUST203151,33.0,Female,Delhi,2240,34,183,233,9531.74,79618.62,104436.99,Furniture,UPI,41.72,61,2.54,3.27,1,2.0,22.82
CUST203152,27.0,Other,Bangalore,1784,147,167,379,,616088.78,474606.1,Sports,UPI,40.92,357,,2.11,1,4.0,1.24
CUST203153,54.0,Male,Delhi,2952,61,172,90,19097.74,206295.69,299205.66,Home Decor,Debit Card,9.43,76,2.97,4.03,0,2.0,48.73
CUST203154,25.0,Male,Chennai,2824,4,299,288,5909.09,416211.49,148687.8,Automobile,Debit Card,12.57,18,4.25,3.61,1,4.0,1.31
CUST203155,51.0,Male,Hyderabad,1710,37,212,106,5806.3,219034.22,367857.34,Books,COD,5.65,99,4.25,4.87,0,8.0,39.3
CUST203156,58.0,Female,,1919,133,165,306,9114.33,29036.68,141561.26,Books,COD,36.47,359,3.81,3.04,1,11.0,21.68
CUST203157,44.0,Female,Ahmedabad,2738,125,18,6,,732347.13,83327.65,Automobile,COD,12.52,223,,4.44,0,7.0,26.11
CUST203158,60.0,Male,Chennai,1241,110,276,151,2556.0,247016.8,55207.79,Sports,Wallet,29.35,314,2.79,2.26,1,8.0,36.6
CUST203159,37.0,Male,,703,111,185,32,14125.94,202052.36,421916.83,,UPI,39.73,151,2.24,2.19,0,2.0,17.16
CUST203160,54.0,Other,Ahmedabad,388,136,53,302,,599681.53,169654.33,Electronics,Credit Card,20.07,154,4.69,4.52,1,11.0,28.78
CUST203161,,Male,Pune,2213,43,235,371,900.93,,362187.2,Home Decor,,24.53,130,4.09,2.71,1,5.0,58.0
CUST203162,62.0,Female,Hyderabad,669,102,146,194,6403.29,563009.11,117637.18,Sports,COD,40.09,345,,2.27,0,9.0,31.97
CUST203163,39.0,Other,Ahmedabad,2914,88,92,100,17048.64,469305.37,232009.55,Electronics,,39.75,242,2.53,2.13,1,11.0,11.96
CUST203164,20.0,Other,Bangalore,322,126,174,125,18972.13,360966.58,56812.61,Furniture,Credit Card,23.87,364,3.55,3.17,1,2.0,8.5
CUST203165,44.0,Male,Hyderabad,1155,85,34,157,10644.15,508580.53,173989.76,Sports,UPI,28.19,57,4.93,4.57,1,11.0,35.64
CUST203166,64.0,Female,Hyderabad,196,124,194,209,3459.08,607620.66,10558.13,Furniture,UPI,4.67,4,2.68,2.48,0,6.0,20.31
CUST203167,,Female,Delhi,1112,9,180,25,3212.49,341826.38,83830.2,Furniture,COD,6.79,153,2.62,3.69,1,1.0,20.02
